Course Name,Description,Rate,Instructor,Price,Total Hours,lectures,Level,Number Of Rated Users,Bestseller,Original Price,Price Value,Price Currency
Blue Prism - RPA Complete Guide,"Build Enterprise RPA using Blue Prism - Complete Development , admin and controller course with hands on exercise.",3.9,"Instructor:
Dhinagaran Ashokan",E£199.99,10,107,All Levels,,,E£269.99,199.99,E£
UiPath Platform Infrastructure Setup Demo,"Become an expert in setting up UiPath platform in an hour by learning to do end to end Orchestrator, Robot installations",4.2,"Instructor:
Yuvaraja Kannan",E£199.99,1.5,36,All Levels,,,E£269.99,199.99,E£
RPA com Python: Crie robôs de forma simples e prática,Desenvolva Robôs (Bots) em Python para automatizar tarefas em qualquer área do mercado. #Python RPA #RobôsComPython,4.9,"Instructor:
Charles Lima",E£229.99,4.5,36,Beginner,,,,229.99,E£
Automação Inteligente de Processos com RPA - Módulo 1,Uma visão da Automação de Processos utilizando Inteligência Artificial e RPA Cognitivo,4.3,"Instructor:
Rogério Figurelli",E£199.99,2,16,Beginner,,,E£269.99,199.99,E£
Basic VooDoo RPA Training / Temel VooDoo RPA Eğitimi,Robotic Process Automation with VooDoo RPA / VooDoo RPA ile Robotik Süreç Otomasyonu,4.5,"Instructor:
OneZero Zeki Teknoloji",E£199.99,2,20,Beginner,,,E£269.99,199.99,E£
UiPath-Robotic Process Automation RPA Training Academy,Learn Robotics Process Automation UiPath. Enrich your career in RPA UiPath. HandsOn and Certification Guide Included.,3.6,"Instructor:
Sayantan Tarafdar",E£199.99,4,54,All Levels,,,E£269.99,199.99,E£
Construa Robôs com UiPath - Automação de Processos RPA.,Criando automações com o Uipath,4.5,"Instructor:
Miguel Hailer",E£199.99,2,26,Beginner,,,E£269.99,199.99,E£
New Technologies Simplified | Complete Beginners Guide,"Learn fundamentals of Cloud, IOT, AR, AI, Big Data, Blockchain, RPA, Metaverse, IR in a non-technical way without coding",5.0,"Instructor:
Dinesh Kumar",E£199.99,3.5,49,Beginner,,New,E£269.99,199.99,E£
Microsoft Power Automate RPA MasterClass-Gofrom Zero to Hero,Become a Confident RPA Developer and Crack any Interview - Microsoft Power Automate Flow Desktop,4.3,"Instructor:
Sharath Raju",E£619.99,5,34,All Levels,,,E£819.99,619.99,E£
RPA (Automação Robótica de Processos) com Uipath: Essencial,Seus primeiros passos com Automação Robótica de Processos com RPA e Uipath,4.6,"Instructors:
Geek University, Jonathan Willian Gonçales Alves",E£579.99,5.5,54,Beginner,,,E£779.99,579.99,E£
Appium WinAppDriver C# Windows Desktop UI Automation Testing,"Windows Application Driver Automation Testing, Appium for Windows , End-to-End Desktop Testing Tutorial for Beginners",4.4,"Instructor:
Naeem Akram",E£629.99,5,79,Intermediate,,,E£849.99,629.99,E£
Power Automate - Complete Guide to Power Automate Desktop,Use Power Automate to streamline your desktop and web tasks with the complete guide on Microsoft Power Automate Desktop,4.7,"Instructor:
Henry Habib",E£749.99,13,110,All Levels,,Bestseller,E£999.99,749.99,E£
RPA Blue Prism ATA02 -Most Latest Certification Question,RPA Blue Prism ATA02 - Certification Exam | Unique & Most Latest Questionnaires| 99% Pass,5.0,"Instructor:
Certification Coach",E£199.99,,,,,,E£269.99,199.99,E£
Claves RPA para Automatizar Procesos en la Empresa,"Domina las claves de la automatización de procesos, los contextos de aplicación y el desarrollo de procesos RPA",4.3,"Instructors:
Patricia Hernández, Angel Vázquez García, Jaime de la Serna, eCUSTOMER S.L.",E£549.99,3,13,All Levels,,,,549.99,E£
Advanced VooDoo RPA Training / İleri Seviye RPA,Automate your own business processes with VooDoo RPA / VooDoo RPA ile iş süreçlerinizi kendiniz otomasyonlaştırın,3.5,"Instructor:
OneZero Zeki Teknoloji",E£199.99,3,27,Intermediate,,,E£269.99,199.99,E£
Digital Transformation: Setting up & running an RPA CoE team,Good teams automate ...GREAT teams deliver value. Robotic Process Automation Centre of Excellence teams need a framework,3.5,"Instructor:
Tony Robot",E£199.99,2,35,All Levels,,,E£269.99,199.99,E£
"Electricity & electronics - Robotics, learn by building","Over 31,000 enrolled! Open career opportunities and have fun learning electronics focused on building robots/automation!",4.7,"Instructor:
Ian Juby",E£749.99,11,60,All Levels,,Bestseller,E£999.99,749.99,E£
UiPath - Develop your own activities,Learn to Develop Custom Activties for your automations in UiPath,4.6,"Instructor:
Marcelo Cruz",E£199.99,1,21,All Levels,,,E£269.99,199.99,E£
【続】Microsoft Power Automate Desktop 入門講座 ～ Excel 転記 特訓編 ～,Power Automate Desktop 入門講座は受講した。もっと知りたいけど、どこから広げていけば...それなら Excel 転記からはじめてみませんか？毎日使う Excel だから RPA による 効率性 インパクトは大です！,4.3,"Instructor:
マスカワ シゲル",E£199.99,5,55,Beginner,,Bestseller,E£269.99,199.99,E£
Automation anywhere 360 / A2019 tutorial from scratch 10+ hr,Real time examples and demo - All packages and actions step by step guide - Learn complete Automation anywhere A360 2019,4.1,"Instructor:
Kannan Kannan",E£199.99,12,66,All Levels,,,E£269.99,199.99,E£
UiPath Certified Advanced RPA Developer Practice Exam [2023],70 high-quality practice test questions written from scratch with detailed explanations included! - Updated [SEP 2023],0.0,"Instructor:
Skill Success | Practice online and gain your certification",E£579.99,,,,,,E£779.99,579.99,E£
Power Automate Desktop - Essentials RPA Training Course,Learn how to create automations with RPA (Robotic Process Automation) on Microsoft Power Automate Desktop from scratch,4.5,"Instructor:
Marcelo Cruz",E£229.99,3,43,Beginner,,,E£319.99,229.99,E£
Healthcare 4.0 - Healthcare in the Industry 4.0,Learn about how the Healthcare Industry is being transformed in Industry 4.0,4.5,"Instructor:
CipherDev Labs™",E£199.99,10,103,All Levels,,,E£269.99,199.99,E£
Microsoft Power Automate: Learn Power Automate Desktop & Web,"Guide To Power Automate: Learn Microsoft Power Automate Cloud & Web Tasks, Power Automate desktop with powerapps MS Flow",4.2,"Instructor:
Saurabh Singh",E£199.99,12.5,154,All Levels,,,E£719.99,199.99,E£
Blue Prism (AD01) Certified Developer Essential Training,"Master Blue Prism: Unlock RPA, Advanced Automation Strategies & Successful Transformation. Blue Prism (AD01) Exam Prep.",5.0,"Instructor:
Kareem Ullah",E£199.99,1.5,30,All Levels,,,E£779.99,199.99,E£
"Level 1 - How to run RPA/Automation projects, the easy way",NO MORE AUTOMATION EXPERTS?! Become an expert YOURSELF,4.1,"Instructor:
Tony Robot",E£199.99,2,11,All Levels,,,E£269.99,199.99,E£
Blue Prism Foundation Course Step By Step,Blue Prism is used to automate repetitive tasks & manual processes to execute repetitive and mundane works,4.7,"Instructor:
Learning Technologies",E£199.99,8,49,All Levels,,,E£269.99,199.99,E£
Blue Prism Professional Developer (ADP01) Certification,Blue Prism Professional Developer (ADP01) Certification Test,3.3,"Instructor:
RPA Certification",E£199.99,,,,,,E£269.99,199.99,E£
Blue Prism RPA Complete Course,Blue Prism Complete Course Basic to Advanced with Practical Examples,3.8,"Instructor:
Manish Pandey",E£199.99,10,65,All Levels,,,E£269.99,199.99,E£
RPA Developer Associate UiPath Practice Tests,UiRPA Practice Test,3.8,"Instructor:
Mrinalini Bhandari",E£199.99,,,,,,E£269.99,199.99,E£
Robotics and ROS 2 - Learn by Doing! Manipulators,Build and Control with your voice a Real Robot with ROS2,4.7,"Instructor:
Antonio Brandi",E£749.99,19,110,Beginner,,,E£999.99,749.99,E£
Crisper Learning for Robotics Process Automation - UiPath,UiPath,3.0,"Instructor:
Vaibhav Jain",E£199.99,7,15,All Levels,,,E£269.99,199.99,E£
Industrial Robotics,Mathematical models and practical applications,4.3,"Instructor:
Fabrizio Frigeni",E£199.99,6,63,Intermediate,,Bestseller,E£849.99,199.99,E£
Mastering RPA in Power Automate Desktop,Master RPA Series,0.0,"Instructor:
Pedro Martins",E£629.99,1,8,Beginner,,,E£849.99,629.99,E£
"Power Automate Adv w/Forms, JSON, Power BI & Adobe Sign","Use PA Advanced and integrate with Power BI, MS Forms and Adobe Sign using JSON, creative expessions & Data Operators.",4.5,"Instructor:
Robin Solonenko",E£579.99,6.5,45,Expert,,New,E£779.99,579.99,E£
Blue Prism Foundation - Hands on Enterprise RPA,How to learn Enterprise RPA using Blue Prism,4.2,"Instructor:
MICHAEL TYISKA",E£349.99,9.5,110,Beginner,,,,349.99,E£
Artificial Intelligence (AI) in Software Testing,The Future of Automated Testing with Machine Learning - Implementing Artificial Intelligence (AI) in Test Automation,3.0,"Instructor:
Sujal Patel",E£319.99,1.5,37,All Levels,,,E£419.99,319.99,E£
UiPath Certified Professional Associate 2022,"Learn by doing, 3 step method. 1) Practical UiPath Experience 2) Exclusive Cheatsheets 3) Exam Questions",4.3,"Instructor:
Andrew S",E£229.99,3,65,All Levels,,,E£319.99,229.99,E£
"Robotic Drives & Physics: Robotics, learn by building III","With over 45,000 enrolled in the first two courses, and over a 4.6 star rating!",5.0,"Instructor:
Ian Juby",E£749.99,11,58,Beginner,,,E£999.99,749.99,E£
PL-500 Microsoft Power Automate RPA Developer Exam,PL-500 Microsoft Power Automate RPA Developer Exam,0.0,"Instructor:
Domas Masiulis",E£579.99,,,,,New,E£779.99,579.99,E£
Blue Prism - Learn RPA Using Blue Prism From Scratch,Complete Blue Prism Developer Course,3.9,"Instructor:
Digital Training Academy",E£199.99,7,86,All Levels,,,E£269.99,199.99,E£
Complete Power Automate FLOW and DESKTOP Hands-on Course,Save time and automate any task or business process with no coding skills,4.2,"Instructor:
Gregor Maric",E£229.99,4.5,41,Beginner,,,E£319.99,229.99,E£
PL-500: Microsoft Power Automate RPA Developer Practice Exam,200 Realistic Questions with explanations for right and wrong Answer (PL-500: Microsoft Power Automate RPA Developer ),0.0,"Instructor:
Muhammad Junaid",E£199.99,,,,,New,E£779.99,199.99,E£
CORE of Automation Anywhere 2019 (BE INSTANTLY PRODUCTIVE),Learn Automation Anywhere A2019 with real time examples for commands/actions useful in your day to day RPA Development,4.3,"Instructor:
Deven Panchal",E£229.99,5.5,50,Intermediate,,,E£319.99,229.99,E£
Robotic Process Automation and Internal Audit,Learn Robotics Process Automation RPA and Internal Audit in RPA Environment,4.1,"Instructor:
Governance Risk and Compliance GRC",E£199.99,2,39,Beginner,,,E£269.99,199.99,E£
Machine Learning & Generative AI for CXOs & Sr. Managers,Assess maturity for AI readiness | Demystify Artificial Intelligence | 8 Case Studies | Google's No Code Auto ML,4.2,"Instructors:
SeaportAi ., Sai Acuity Institute of Learning Pvt Ltd Enabling Learning Through Insight!",E£199.99,5,51,Beginner,,,E£679.99,199.99,E£
ABCD: A Book for Citizen Developers - Automation 360 RPA,No coding experience needed for building bots with Automation 360,4.1,"Instructor:
Gavin Leung",E£199.99,7.5,42,Beginner,,,E£269.99,199.99,E£
RPA Developer Training & Certification - Automation Anywhere,RPA Course by Ricky West,4.2,"Instructor:
Ricky West","E£1,699.99",1.5,15,All Levels,,,,"1,699.99",E£
Microsoft Power Automate (Flow) Crash Course,Learn how to create workflows using Microsoft Power Automate from ground zero,4.6,"Instructor:
Alireza Aliabadi",E£629.99,8,52,All Levels,,,E£849.99,629.99,E£
Aprenda RPA do Zero Com UiPath - Mestre UiPath - Nivel 1,Aprender RPA (Robotic Process Automation) utilizando a ferramenta UiPath do Zero com a melhor ferramenta do Mercado,4.2,"Instructor:
Simão Pedro da Silva",E£229.99,2,28,Beginner,,,E£319.99,229.99,E£
【 RPA カレッジ 】 UiPath コース1 インストールから簡単なロボット作成体験,UiPathのインストールを行った後、ロボット作成を実践してUiPathでのロボット開発に必要な基礎知識を取得。働き方改革、RPA女子、在宅ワークで話題のRPAを誰でも簡単に体感。,3.5,"Instructor:
ブリトニー 鈴木",E£199.99,1,10,Beginner,,,E£269.99,199.99,E£
"Digital Electronics: Robotics, learn by building module II","Over 14,000 enrolled! Open doors to careers and hobbies and have fun while learning digital electronics!",4.8,"Instructor:
Ian Juby",E£749.99,13,70,All Levels,,Bestseller,E£999.99,749.99,E£
Exam PL-500: Microsoft Power Automate RPA Developer (Latest),Course Structure as per latest Exam PL-500: Microsoft Power Automate RPA Developer Study Guide,4.0,"Instructor:
Techi WIZ",E£579.99,w2,27,Intermediate,,,E£779.99,579.99,E£
Complete Process Mapping course for RPA business Analysts,"robotic process automation analysts need business process management, mapping and modelling (a lean six sigma tool)",3.8,"Instructor:
Tony Robot",E£229.99,3.5,31,All Levels,,,E£319.99,229.99,E£
Blue Prism AD01 Certified Developer Practice Exams,Blue Prism AD01 Certified Developer - Latest Questions & Answers with Cheatsheet & Study Materials,4.6,"Instructor:
Travis Dahlheimer | Professional Blue Prism Developer",E£199.99,,,,,Bestseller,E£819.99,199.99,E£
Criando RPAs com Automation Anywhere - task bots,"Torne-se um desenvolvedor de RPA's - do básico ao avançado, com exemplos práticos do início ao fim, sem enrolação",4.3,"Instructor:
Fagundes Treinamento e Desenvolvimento",E£199.99,2,30,All Levels,,,E£269.99,199.99,E£
Intelligent Automation (IA) Simplified - cheat sheets,Automation DISCOVERY and DELIVERY made simple. Simplifying RPA and IA digital transformation,4.8,"Instructor:
Tony Robot",E£199.99,2,11,All Levels,,,E£269.99,199.99,E£
UiPath: Top 20 FAQs Solved,Enhance your knowledge and be more confident in UiPath using practically solved FAQs with explanations,4.3,"Instructors:
Yoda Learning, Anders Jensen",E£199.99,2.5,24,Expert,,,E£269.99,199.99,E£
UiPath Certified Automation Business Analyst (UiABA) Tests,Advanced and tricky questions to help you pass the exam and get a UiPath Certified Automation Business Analyst (UiABA)!,3.6,"Instructor:
KLN Sanyasi Pathrudu Chintakayala",E£579.99,,,,,,E£779.99,579.99,E£
ISTQB Foundation Level certification Test,"An easy and clear way to prepare for the exam, without 20 hours of video or outdated information",3.4,"Instructor:
RPA Certification",E£199.99,,,,,,E£269.99,199.99,E£
Working with Web APIs in Microsoft Power Automate (MS Flow),This course covers everything you need to work with web APIs from Power Automate (Not for developers),4.8,"Instructor:
Alireza Aliabadi",E£749.99,4,29,Intermediate,,,E£999.99,749.99,E£
